State,County,Outbreak Date,HPAI Strain,Bird Species,WOAH Classification,Sampling Method,Submitting Agency
New York,Albany,9/28/2022,EA/AM H5N1,Mallard,Wild bird,Morbidity/Mortality,NY DEC
New York,Chemung,9/28/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
Florida,Alachua,9/28/2022,EA H5N1,Great horned owl,Wild bird,Morbidity/Mortality,FL FWCC
Maine,Penobscot,9/28/2022,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
Maine,Penobscot,9/28/2022,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Maine,Penobscot,9/28/2022,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Utah,Cache,9/23/2022,EA H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,9/23/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,UT DWR
Utah,Weber,9/23/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,UT DWR
Utah,Box Elder,9/23/2022,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,UT DWR
Minnesota,Dakota,9/23/2022,EA H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,9/23/2022,EA H5N1,Wood duck,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
New York,Bronx,9/23/2022,EA H5N1,Peafowl (unidentified),Captive wild bird,Morbidity/Mortality,Private (non-government) submission
New York,Bronx,9/23/2022,EA H5N1,Crested screamer,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Texas,Chambers,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Texas,Chambers,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Texas,Chambers,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Texas,Chambers,9/23/2022,EA H5,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Texas,Chambers,9/23/2022,EA H5,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Texas,Chambers,9/23/2022,EA H5,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Texas,Chambers,9/23/2022,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Texas,Chambers,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Texas,Chambers,9/23/2022,EA H5,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Texas,Chambers,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Virginia,Norfolk,9/23/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,VA DWR/SCWDS
Virginia,Norfolk,9/23/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,VA DWR/SCWDS
Utah,Box Elder,9/23/2022,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,UT DWR
Utah,Box Elder,9/23/2022,EA H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,9/23/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,UT DWR
Utah,Tooele,9/23/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,9/23/2022,EA H5N1,American white pelican,Wild bird,Morbidity/Mortality,UT DWR
Wyoming,Campbell,9/23/2022,EA/AM H5N1,Swainson's hawk,Wild bird,Morbidity/Mortality,WY GFD
Pennsylvania,Lackawanna,9/23/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,PA Game Commission
Pennsylvania,Lackawanna,9/23/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,PA Game Commission
New York,Seneca,9/23/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
Colorado,Larimer,9/23/2022,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
California,Santa Clara,9/23/2022,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Santa Clara,9/23/2022,EA H5N1,Great horned owl,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Santa Clara,9/23/2022,EA H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Santa Clara,9/23/2022,EA H5N1,Mallard,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Santa Clara,9/23/2022,EA H5N1,Mallard,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Santa Clara,9/23/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Santa Clara,9/23/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Alameda,9/23/2022,EA H5N1,California gull,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Fresno,9/23/2022,EA H5N1,Muscovy duck,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Santa Cruz,9/23/2022,EA H5N1,American white pelican,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Santa Cruz,9/23/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
Indiana,Greene,9/23/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Indiana,Greene,9/23/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Indiana,Greene,9/23/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Indiana,Greene,9/23/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Indiana,Greene,9/23/2022,EA H5,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Indiana,Greene,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Indiana,Greene,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Indiana,Greene,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Indiana,Greene,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Indiana,Greene,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
New York,Oneida,9/23/2022,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA/AM H5 mixed,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA H5 mixed,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA/AM H5 mixed,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Oneida,9/23/2022,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Indiana,Jasper,9/23/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Indiana,Jasper,9/23/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
New York,Yates,9/23/2022,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New York,Yates,9/23/2022,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
Illinois,Fayette,9/23/2022,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA/AM H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fayette,9/23/2022,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
